address,name,lat,lng,visit,category,sub_category
"서울특별시 영등포구 국제금융로 124 (여의도동, 여의동주민센터)",여의동주민센터 2층화장실,37.5176416,126.9345971,0,화장실,공중화장실
"서울특별시 영등포구 국제금융로 124 (여의도동, 여의동주민센터)",여의동주민센터 3층화장실,37.5176416,126.9345971,0,화장실,공중화장실
"서울특별시 영등포구 국제금융로 124 (여의도동, 여의동주민센터)",여의동주민센터 4층 화장실,37.5176416,126.9345971,0,화장실,공중화장실
"서울특별시 영등포구 당산로 235 (당산동6가, 당산2동주민센터)",당산2동주민센터 2층,37.5310368,126.8974759,0,화장실,공중화장실
"서울특별시 영등포구 당산로 235 (당산동6가, 당산2동주민센터)",당산2동 주민센터 3층,37.5310368,126.8974759,0,화장실,공중화장실
"서울특별시 영등포구 당산로 235 (당산동6가, 당산2동주민센터)",당산2동 주민센터 4층,37.5310368,126.8974759,0,화장실,공중화장실
"서울특별시 영등포구 당산로 235 (당산동6가, 당산2동주민센터)",당산2동 주민센터 5층,37.5310368,126.8974759,0,화장실,공중화장실
"서울특별시 영등포구 대림로 197 (대림동, 대림3동주민센터)",대림3동 주민센터 1층 화장실,37.4982639,126.8980626,0,화장실,공중화장실
"서울특별시 영등포구 대림로 197 (대림동, 대림3동주민센터)",대림3동 주민센터 2층 화장실,37.4982639,126.8980626,0,화장실,공중화장실
"서울특별시 영등포구 대림로23길 25 (대림동, 대림2동주민센터)",대림2동 주민센터 1층 화장실,37.4927091,126.8982294,0,화장실,공중화장실
"서울특별시 영등포구 대림로23길 25 (대림동, 대림2동주민센터)",대림2동 주민센터 2층 화장실,37.4927091,126.8982294,0,화장실,공중화장실
"서울특별시 영등포구 대림로23길 25 (대림동, 대림2동주민센터)",대림2동 주민센터 3층 화장실,37.4927091,126.8982294,0,화장실,공중화장실
"서울특별시 영등포구 디지털로 441, 대림제1동주민센터 (대림동)",대림1동 주민센터 1층 화장실,37.495431,126.905812,0,화장실,공중화장실
"서울특별시 영등포구 디지털로 441, 대림제1동주민센터 (대림동)",대림1동 주민센터 2층 화장실,37.495431,126.905812,0,화장실,공중화장실
"서울특별시 영등포구 도신로 27, 대림정보문화도서관 (대림동)",대림정보문화도서관 1층화장실,37.5042506,126.8960596,0,화장실,공중화장실
"서울 영등포구 여의공원로 68 (여의도동, 여의도공원관리사무소)",4호화장실(민들레화장실),37.5254157,126.9215157,0,화장실,공중화장실
"서울 영등포구 여의공원로 68 (여의도동, 여의도공원관리사무소)",5호화장실(수선화화장실),37.5254157,126.9215157,0,화장실,공중화장실
"서울 영등포구 여의공원로 68 (여의도동, 여의도공원관리사무소)",6호화장실(봉선화화장실),37.5254157,126.9215157,0,화장실,공중화장실
"서울 영등포구 여의공원로 68 (여의도동, 여의도공원관리사무소)",7호화장실(은방울화장실),37.5254157,126.9215157,0,화장실,공중화장실
"서울 영등포구 여의공원로 68 (여의도동, 여의도공원관리사무소)",8호화장실,37.5254157,126.9215157,0,화장실,공중화장실
서울특별시 영등포구 영등포로 147,당산빌딩,37.5213442,126.8980941,0,화장실,개방화장실
서울특별시 영등포구 영등포로 106,메종리브르,37.5211385,126.8929533,0,화장실,개방화장실
서울특별시 영등포구 당산로 77,태창빌딩,37.5216765,126.8952701,0,화장실,개방화장실
서울특별시 영등포구 당산로 122,우미빌딩,37.5252808,126.8970225,0,화장실,개방화장실
서울특별시 영등포구 당산로36길 12,삼성ABC플라자,37.5276966,126.8984916,0,화장실,개방화장실
영등포구 당산로 123(당산동3가),영등포구 보건소 1층 화장실,37.5264968,126.8984346,0,화장실,공중화장실
"영등포구 선유동1로 80(당산동3가, 영등포구청 별관)",영등포구청 별관 1층 화장실,37.528402,126.8944208,0,화장실,공중화장실
"영등포구 당산로 123(당산동3가, 영등포구청)",영등포구청 본관 1층 화장실,37.526344,126.896256,0,화장실,공중화장실
서울특별시 영등포구 가마산로 359,베뢰아국제대학원,37.5008731,126.8982355,0,화장실,개방화장실
서울특별시 영등포구 대림로 178,한경빌딩,37.4966634,126.8993921,0,화장실,개방화장실
서울특별시 영등포구 대림로 157,일승빌딩 2층,37.4948031,126.8994273,0,화장실,개방화장실
서울특별시 영등포구 경인로82길 3-4,센터플러스빌딩,37.5120117,126.8968819,0,화장실,개방화장실
서울특별시 영등포구 문래로 92,대소빌딩,37.5191872,126.8922276,0,화장실,개방화장실
서울특별시 영등포구 선유로 76,동국메뜨리앙 빌딩,37.5206269,126.8899042,0,화장실,개방화장실
서울특별시 영등포구 선유로 27,대륭빌딩,37.5166085,126.8879151,0,화장실,개방화장실
서울특별시 영등포구 선유로 59,문래아카데미,37.5191806,126.8889358,0,화장실,개방화장실
서울특별시 영등포구 영등포로 49,삼환상가제중한의원,37.5229696,126.8872291,0,화장실,개방화장실
서울특별시 영등포구 영등포로 21,양평빌딩,37.5234758,126.8840505,0,화장실,개방화장실
서울특별시 영등포구 선유로 269,약산상가,37.5366735,126.8978968,0,화장실,개방화장실
서울특별시 영등포구 양평로 114,동원빌딩,37.5374992,126.8951385,0,화장실,개방화장실
서울특별시 영등포구 국회대로 800,여의도파라곤,37.530892,126.9210728,0,화장실,개방화장실
서울특별시 영등포구 국회대로 62길 25,교육시설공제회관,37.5262759,126.9177079,0,화장실,개방화장실
서울특별시 영등포구 국회대로 62길 23,원정빌딩,37.5265149,126.9175415,0,화장실,개방화장실
서울특별시 영등포구 국제금융로 106,행진빌딩,37.5188913,126.9332931,0,화장실,개방화장실
서울특별시 영등포구 영등포로 200,우리은행 영등포중앙지점,37.5198354,126.9035609,0,화장실,개방화장실
서울특별시 영등포구 영등포로 194,홍익금융프라자-시티은행,37.5199801,126.90294,0,화장실,개방화장실
서울특별시 영등포구 영등포로 225,영신상가,37.519882,126.9066395,0,화장실,개방화장실
서울특별시 영등포구 영중로 159,우송빌딩,37.5305324,126.9053956,0,화장실,개방화장실
"서울특별시 영등포구 여의대방로65길 17, 서린빌딩 (여의도동)",서린빌딩,37.5197067,126.9292034,0,화장실,개방화장실
"서울특별시 영등포구 대림로 251, 성림빌딩 (대림동)",성림빌딩,37.4979778,126.8988876,0,화장실,개방화장실
"서울특별시 영등포구 신길로13길 4 (신길동, 영등포종합사회복지관)",영등포 종합 사회복지관 본관1층,37.4972085,126.9075698,0,화장실,공중화장실
"서울특별시 영등포구 신길로13길 4 (신길동, 영등포종합사회복지관)",영등포종합사회복지관 본관2층,37.4972085,126.9075698,0,화장실,공중화장실
서울특별시 영등포구 경인로 816 (영등포동),영등포역지하철역 화장실,37.5151364,126.9037439,0,화장실,공중화장실
서울특별시 영등포구 경인로 818 (영등포동),영등포역 지하철역화장실,37.5151497,126.9039123,0,화장실,공중화장실
"서울특별시 영등포구 도림로 지하 137 (대림동, 대림역)",대림역 화장실(2),37.4955091,126.899438,0,화장실,공중화장실
"서울특별시 영등포구 영등포로 지하 221 (영등포동3가, 영등포시장지하도상가)",영등포시장지하도상가 출입구A 화장실,37.5177549,126.907807,0,화장실,공중화장실
"서울특별시 영등포구 영등포로 지하 221 (영등포동3가, 영등포시장지하도상가)",영등포시장 화장실,37.5177549,126.907807,0,화장실,공중화장실
"서울특별시 영등포구 영중로 지하 20 (영등포동3가, 영등포로터리지하도상가)",영등포로타리,37.5174305,126.9072521,0,화장실,공중화장실
"서울특별시 영등포구 영중로 지하 20 (영등포동3가, 영등포로터리지하도상가)",영등포역 지하 화장실,37.5174305,126.9072521,0,화장실,공중화장실
서울특별시 영등포동 3가 441,영등포역 지하,37.5177549,126.907807,0,화장실,공중화장실
"서울특별시 영등포구 대방천로 169 (신길동, 신길6동주민센터)",신길6동 주민센터 1층 화장실,37.498558,126.919472,0,화장실,공중화장실
"서울특별시 영등포구 대방천로 169 (신길동, 신길6동주민센터)",신길6동 주민센터 3층(헬스장) 화장실,37.498558,126.919472,0,화장실,공중화장실
"서울특별시 영등포구 신길로41라길 13-8 (신길동, 신길3동주민센터)",신길3동 주민센터 1층 화장실,37.507263,126.9077281,0,화장실,공중화장실
"서울특별시 영등포구 신길로41라길 13-8 (신길동, 신길3동주민센터)",신길3동 주민센터 2층 화장실,37.507263,126.9077281,0,화장실,공중화장실
"서울특별시 영등포구 신길로41라길 13-8 (신길동, 신길3동주민센터)",신길3동 주민센터 3층 화장실,37.507263,126.9077281,0,화장실,공중화장실
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",신길7동 주민센터 1층 화장실,37.5063467,126.921449,0,화장실,공중화장실
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",신길7동 주민센터 3층 화장실,37.5063467,126.921449,0,화장실,공중화장실
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",신길7동 주민센터 4층 화장실,37.5063467,126.921449,0,화장실,공중화장실
"서울특별시 영등포구 여의대방로43길 10 (신길동, 신길7동주민센터)",신길7동 주민센터 5층 화장실,37.5063467,126.921449,0,화장실,공중화장실
"서울특별시 영등포구 영등포로11길 12 (양평동1가, 양평1동주민센터)",양평1동 주민센터 화장실,37.5236218,126.8882017,0,화장실,공중화장실
"서울특별시 영등포구 영등포로53길 22 (영등포동2가, 영등포동주민센터)",영등포동주민센터 1층화장실,37.5203655,126.9107248,0,화장실,공중화장실
"서울특별시 영등포구 영등포로53길 22 (영등포동2가, 영등포동주민센터)",영등포동주민센터 2층,37.5203655,126.9107248,0,화장실,공중화장실
"서울특별시 영등포구 63로 10 (여의도동, 여의도성모병원)",여의도성모병원(본관 b1),37.5182841,126.9367077,0,화장실,공중화장실
"서울특별시 영등포구 63로 10 (여의도동, 여의도성모병원)",여의도성모병원(1층),37.5182841,126.9367077,0,화장실,공중화장실
"서울특별시 영등포구 63로 10 (여의도동, 여의도성모병원)",여의도성모병원(2층화장실),37.5182841,126.9367077,0,화장실,공중화장실
"서울특별시 영등포구 가마산로 381 (대림동, 한세빌딩)",대림요양병원 화장실,37.5025694,126.8997499,0,화장실,공중화장실
"서울특별시 영등포구 국회대로56길 18 (영등포동7가, 한강성심병원)",한강성심병원(본관1층),37.5236135,126.9095037,0,화장실,공중화장실
"서울특별시 영등포구 국회대로56길 18 (영등포동7가, 한강성심병원)",한강성심병원(본관2층),37.5236135,126.9095037,0,화장실,공중화장실
"서울특별시 영등포구 국회대로56길 18 (영등포동7가, 한강성심병원)",한강성심병원(본관3층),37.5236135,126.9095037,0,화장실,공중화장실
"서울특별시 영등포구 당산로31길 10 (당산동3가, 영등포병원)",영등포병원(1층화장실),37.5268013,126.8959163,0,화장실,공중화장실
"서울 영등포구 당산로31길 10 (당산동3가, 영등포병원)",영등포병원(3층),37.5268013,126.8959163,0,화장실,공중화장실
"서울특별시 영등포구 당산로31길 10 (당산동3가, 영등포병원)",영등포병원(6층),37.5268013,126.8959163,0,화장실,공중화장실
"서울특별시 영등포구 당산로31길 10 (당산동3가, 영등포병원)",영등포병원(7층),37.5268013,126.8959163,0,화장실,공중화장실
서울특별시 영등포구 도림로 144 1층,서울복지병원 화장실(1층),37.493308,126.8980447,0,화장실,공중화장실
서울특별시 영등포구 도림로 144 2층,서울복지병원 화장실(2층),37.493308,126.8980447,0,화장실,공중화장실
서울특별시 영등포구 도림로 144 3층,서울복지병원 화장실(3층),37.493308,126.8980447,0,화장실,공중화장실
서울특별시 영등포구 도림로 144 4층,서울복지병원 화장실(4층),37.493308,126.8980447,0,화장실,공중화장실
서울특별시 영등포구 도림로 144 5층,서울복지병원 화장실(5층),37.493308,126.8980447,0,화장실,공중화장실
"서울특별시 영등포구 시흥대로 657 (대림동, 대림성모병원)",대림성모병원 1층화장실,37.4906357,126.9071846,0,화장실,공중화장실
"서울특별시 영등포구 신풍로 1 (신길동, 영등포제1스포츠센터) 한강성심병원",한강성심병원(2층화장실),37.5005076,126.9063157,0,화장실,공중화장실
"서울특별시 영등포구 신풍로 1 (신길동, 영등포제1스포츠센터) 한강성심병원",한강성심병원(1층화장실),37.5005076,126.9063157,0,화장실,공중화장실
"서울특별시 영등포구 신풍로 1 (신길동, 영등포제1스포츠센터) 한강성심병원",한강성심병원(지하1층화장실),37.5005076,126.9063157,0,화장실,공중화장실
"서울특별시 영등포구 신풍로 1 (신길동, 영등포제1스포츠센터) 한강성심병원",한강성심병원(지하2층화장실),37.5005076,126.9063157,0,화장실,공중화장실
"서울특별시 영등포구 양평로22사길 9 (양평동5가, 서울은빛병원)",은빛요양병원 화장실,37.5407865,126.8950061,0,화장실,공중화장실
서울특별시 영등포구 여의대방로 203,서울베스트요양병원 1층 화장실,37.5051855,126.9219665,0,화장실,공중화장실
"서울특별시 영등포구 영등포로36길 13 (영등포동4가, 충무병원)",CM병원 화장실,37.5187568,126.9039455,0,화장실,공중화장실
서울특별시 영등포구 영신로 136 (김안과병원 본관 1층),김안과병원 화장실,37.5197274,126.9015087,0,화장실,공중화장실
서울특별시 영등포구 영신로34길 5 (영등포동4가),덕수의료재단 화장실,37.5200218,126.9018036,0,화장실,공중화장실
서울특별시 영등포구 영중로 100 (영등포동7가),신화요양병원 2층 화장실,37.525046,126.9059758,0,화장실,공중화장실
"서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩)",교보증권2층 화장실,37.5224767,126.9245731,0,화장실,공중화장실
"서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩)",교보증권화장실,37.5224767,126.9245731,0,화장실,공중화장실
"서울특별시 영등포구 영중로 170 (영등포동8가, 한국소방안전협회)",한국소방안전협회,37.5316489,126.9062553,0,화장실,공중화장실
"서울특별시 영등포구 영중로 170 (영등포동8가, 한국소방안전협회)",한국소방안전협회 화장실,37.5316489,126.9062553,0,화장실,공중화장실
서울특별시 금천구 시흥대로 221,KH에너지㈜직영 시흥대로 주유소,37.453405,126.9005383,0,화장실,개방화장실
서울특별시 금천구 시흥대로 39-7,SK네트웍스㈜ 박미주유소,37.4371734,126.9024572,0,화장실,개방화장실
서울특별시 금천구 시흥대로 118,일신주유소,37.4444904,126.9042647,0,화장실,개방화장실
서울특별시 금천구 남부순환로 1410,SK네트웍스㈜ 순환도로주유소,37.4801783,126.9074941,0,화장실,개방화장실
서울특별시 금천구 시흥대로 282,백운주유소,37.4588515,126.8993418,0,화장실,개방화장실
서울특별시 금천구 시흥대로 174,백산주유소,37.4496089,126.9029548,0,화장실,개방화장실
서울특별시 금천구 시흥대로 377,주식회사 명보에너지,37.4672071,126.8971336,0,화장실,개방화장실
서울특별시 금천구 시흥대로 441,SK네트웍스㈜ 이가주유소,37.4730006,126.8978907,0,화장실,개방화장실
서울특별시 금천구 서부샛길 674,동광석유㈜ 구광주유소,37.4819679,126.8751491,0,화장실,개방화장실
서울특별시 금천구 독산로 147,경복에너지,37.4604604,126.904433,0,화장실,개방화장실
서울특별시 금천구 시흥대로 81,대득에너지(금천셀프주유소),37.4415477,126.9031064,0,화장실,개방화장실
서울특별시 금천구 시흥대로 314,중앙에너비스㈜ 삼중가스지점,37.4615819,126.8983975,0,화장실,개방화장실
서울특별시 금천구 시흥대로 281,세한벤처월드,37.458507,126.8981453,0,화장실,개방화장실
서울특별시 금천구 시흥대로 421,고려빌딩,37.4711303,126.8976243,0,화장실,개방화장실
서울특별시 금천구 가산로 116,효연빌딩,37.4760881,126.8931252,0,화장실,개방화장실
서울특별시 금천구 시흥대로 473,미도빌딩,37.4758971,126.8980461,0,화장실,개방화장실
서울특별시 금천구 가산로 78,삼일빌딩,37.473305,126.8955551,0,화장실,개방화장실
서울특별시 금천구 시흥대로 164,더플레이스빌딩(일오삼플레이스),37.4488601,126.903246,0,화장실,개방화장실
서울특별시 금천구 시흥대로 492,삼주물산,37.4776248,126.8992429,0,화장실,개방화장실
서울특별시 금천구 범안로 1138,고려테크온,37.4657473,126.8883773,0,화장실,개방화장실
서울특별시 금천구 시흥대로 426,영진빌딩,37.4715113,126.8987752,0,화장실,개방화장실
서울특별시 금천구 삼성산길 3,석수상가,37.4342418,126.9038695,0,화장실,개방화장실
서울특별시 금천구 가산디지털1로 186,JEI PLATZ(재능유통),37.4817399,126.8817895,0,화장실,개방화장실
서울특별시 금천구 독산로 228,벧엘감리교회,37.4669825,126.9020509,0,화장실,개방화장실
서울특별시 금천구 시흥대로 155,시흥빌딩,37.4479384,126.9025746,0,화장실,개방화장실
서울특별시 금천구 금하로 646-5,대명여울빛거리시장,37.4540183,126.9023422,0,화장실,개방화장실
서울특별시 금천구 시흥대로 414,새울빌딩,37.4705144,126.8985388,0,화장실,개방화장실
서울특별시 금천구 탑골로 2,농협금천지점,37.45077145,126.9102249,0,화장실,개방화장실
서울특별시 금천구 남부순환로 1366,농협관악지점,37.47936769,126.9027525,0,화장실,개방화장실
서울특별시 금천구 시흥대로 336,농협독산지점,37.46360758,126.8978438,0,화장실,개방화장실
서울특별시 금천구 벚꽃로38길 15,산호빌딩,37.48215281,126.8839946,0,화장실,개방화장실
"서울특별시 성동구 매봉길 49-29, 응봉근린공원(매봉산) 책쉼터(숲속도서관) 1층 (옥수동)",매봉산 숲속도서관,37.545907,127.0108117,0,화장실,공중화장실
서울특별시 성동구 동일로 249 (송정동),KLP제2주유소,37.55401241,127.0704331,0,화장실,개방화장실
서울특별시 금천구 시흥동 884-4,대명합동시장,37.45428665,126.9018183,0,화장실,개방화장실
서울특별시 금천구 시흥대로73길 70,종합청사,37.45706565,126.8960369,0,화장실,공중화장실
서울 금천구 시흥대로 53,기아대교,37.4394521,126.901973,0,화장실,공중화장실
서울 금천구 가산동 569-21,대륭테크노타운 앞,37.468407,126.8846233,0,화장실,공중화장실
서울특별시 금천구 금하로 764,금천종합복지타운,37.4524516,126.9070357,0,화장실,공중화장실
서울특별시 금천구 독산로32길 16,시흥4동청소년독서실,37.4573459,126.9064282,0,화장실,공중화장실
서울특별시 금천구 시흥대로 38길 61,금천문화원(1층),37.44696,126.9039552,0,화장실,공중화장실
서울특별시 금천구 독산로 54길 188,문화체육센터(1층),37.4702259,126.9070647,0,화장실,공중화장실
서울특별시 금천구 가산디지털2로 169-34 (가산동),견인보관소,37.4832632,126.8760467,0,화장실,공중화장실
서울특별시 금천구 시흥대로37길 18,공단본부,37.4457134,126.9026365,0,화장실,공중화장실
서울특별시 금천구 독산로54길 114,독산도서관(1층),37.4674481,126.9080502,0,화장실,공중화장실
서울특별시 금천구 가산로5길 43,가산도서관(1층),37.4734504,126.8921274,0,화장실,공중화장실
서울특별시 금천구 탑골로22,마을활력소 어울샘,37.4517565,126.911582,0,화장실,공중화장실
서울특별시 금천구 가산로 129,가산동 주민센터,37.476852,126.8917561,0,화장실,개방화장실
서울특별시 금천구 시흥대로123길 11,독산1동 주민센터,37.470175,126.8970301,0,화장실,개방화장실
서울특별시 금천구 한내로 69-17,독산1동 분소,37.4579016,126.8877667,0,화장실,개방화장실
"서울특별시 금천구 독산로 179, 독산2동주민센터 (독산동)",독산2동 주민센터,37.4630913,126.9035506,0,화장실,개방화장실
서울특별시 금천구 독산로 317,독산3동 주민센터,37.4751208,126.903214,0,화장실,개방화장실
서울특별시 금천구 독산로 232,독산4동 주민센터,37.4674149,126.9021351,0,화장실,개방화장실
서울특별시 금천구 시흥대로58길 36,시흥1동 주민센터,37.4535239,126.903248,0,화장실,개방화장실
서울특별시 금천구 금하로 764,시흥2동 주민센터,37.4524516,126.9070357,0,화장실,개방화장실
서울특별시 금천구 시흥대로18길 40,시흥3동 주민센터,37.4402166,126.9058029,0,화장실,개방화장실
서울특별시 금천구 독산로36길 14,시흥4동 주민센터,37.4589501,126.9061709,0,화장실,개방화장실
서울특별시 금천구 금하로21길 20,시흥5동 주민센터,37.4523569,126.9082956,0,화장실,개방화장실
서울특별시 금천구 시흥대로63길 91,1호선 금천구청역,37.4557965,126.8943636,0,화장실,개방화장실
서울특별시 금천구 벚꽃로 115,1호선 독산역,37.4656408,126.8897931,0,화장실,개방화장실
서울특별시 금천구 벚꽃로 309,1호선 가산디지털단지역,37.4822545,126.8821832,0,화장실,개방화장실
서울특별시 금천구 벚꽃로 309,7호선가산디지털단지역,37.4822545,126.8821832,0,화장실,개방화장실
서울특별시 금천구 남부순환로 1288,가산우체국,37.4783975,126.8937989,0,화장실,개방화장실
서울특별시 금천구 가산디지털1로 67,구로세관,37.4719031,126.8846312,0,화장실,개방화장실
서울특별시 금천구 가산디지털1로 118,가산문화센터,37.4761131,126.8837128,0,화장실,개방화장실
서울특별시 금천구 시흥대로152길 11-21,금천세무서,37.4779739,126.8997714,0,화장실,개방화장실
"서울특별시 금천구 시흥대로 410, 서울금천우체국 (독산동)",금천우체국,37.4701007,126.89848,0,화장실,개방화장실
"서울특별시 금천구 독산로 123, 시흥본동우체국 (시흥동)",서울시흥동우체국,37.4581964,126.9050617,0,화장실,개방화장실
서울특별시 금천구 시흥대로51길 93-32,금천노인종합복지관,37.4501638,126.8978066,0,화장실,개방화장실
서울특별시 금천구 시흥대로 139,kt 금천전화국,37.4463756,126.9030223,0,화장실,개방화장실
서울특별시 금천구 독산로50길 23,남부여성발전센터,37.4630783,126.9059344,0,화장실,개방화장실
서울특별시 금천구 범안로 1155,동남주유소,37.4667928,126.8900383,0,화장실,개방화장실
서울특별시 금천구 시흥대로 484,㈜태영유업,37.4767708,126.8991661,0,화장실,개방화장실
"서울특별시 성동구 천호대로 308, 인암빌딩 (용답동)",롯데리아답십리점,37.5652586,127.0542121,0,화장실,개방화장실
서울 중랑구 신내동 214-44,구릉공원,37.6172408,127.1096491,0,화장실,공중화장실
"서울 중랑구 신내동 652, 신내공원",신내공원 관리사무소 화장실,37.6137096,127.0893257,0,화장실,공중화장실
"서울 중랑구 신내동 655-2, 봉수대공원",봉화산근린공원 배나무밭 공원 화장실,37.6103506,127.094494,0,화장실,공중화장실
서울 중랑구 신내동 산6-91,봉화산근린공원(자연체험공원),37.6130362,127.1081701,0,화장실,공중화장실
서울 중랑구 신내동256-16,청남공원,37.6192566,127.1111056,0,화장실,공중화장실
서울 중랑구 신내동365-2,능산공원,37.6120614,127.0976379,0,화장실,공중화장실
"서울 중랑구 신내로 211 (신내동, 금강리빙스텔)",금강리빙스텔 개방화장실,37.6118464,127.0949754,0,화장실,개방화장실
"서울 중랑구 신내로15길 197 (묵동, 중랑구립정보도서관)",중랑구립정보도서관,37.6152252,127.086902,0,화장실,공중화장실
"서울 중랑구 신내로21길 115-14 (신내동, 신내공원 다목적체육관)",신내다목적체육관,37.61125278,127.0894636,0,화장실,공중화장실
서울 중랑구 신내로21길 116(봉화산옹기테마공원),옹기테마공원 한지체험장 화장실,37.6125334,127.0878891,0,화장실,공중화장실
서울 중랑구 신내로21길 116(봉화산옹기테마공원),옹기테마공원 외부 화장실,37.6125334,127.0878891,0,화장실,공중화장실
서울 중랑구 용마산로 250-12,용마폭포공원1,37.5733026,127.0891138,0,화장실,공중화장실
서울 중랑구 용마산로 250-12,용마폭포공원2,37.5733026,127.0891138,0,화장실,공중화장실
"서울 중랑구 용마산로 250-12 (면목동, 용마폭포공원관리사무소)",용마폭포공원 다목적광장 화장실,37.5728192,127.0911912,0,화장실,공중화장실
서울 중랑구 용마산로 705,신내동 공중화장실,37.6141201,127.100916,0,화장실,공중화장실
서울 중랑구 용마산로114길 34,갓바위어린이공원 공중화장실,37.5990291,127.1029944,0,화장실,공중화장실
서울 중랑구 용마산로115나길 8,등나무어린이공원 공중화장실,37.5977008,127.0965895,0,화장실,공중화장실
서울 중랑구 용마산로89길 3 (면목동),사가정공원 입구 화장실,37.5879596,127.0956463,0,화장실,공중화장실
서울 중랑구 용마산로89길 3 (면목동),사가정공원 관리사무실 화장실,37.5879596,127.0956463,0,화장실,공중화장실
서울 중랑구 중랑역로 54,봉화어린이공원 공중화장실,37.5982801,127.0774816,0,화장실,공중화장실
서울 중랑구 중화1동 280-16,중화리어린이공원,37.6040837,127.0804802,0,화장실,공중화장실
서울 중랑구 중화동 382,중화동 화장실,37.6007935,127.0736205,0,화장실,공중화장실
서울 중랑구 중화동 403-3,중화빗물펌프 화장실,37.5972166,127.0706628,0,화장실,공중화장실
서울 중랑구 중화동363,중화체육공원 이동식화장실,37.6052877,127.0726859,0,화장실,공중화장실
"서울시 중랑구 망우동 69-203, 배밭공원",배밭공원 화장실,37.5896453,127.1030122,0,화장실,공중화장실
"서울시 중랑구 망우동 산69-508, 돌산체육공원",돌산체육공원 화장실,37.5911838,127.103743,0,화장실,공중화장실
서울시 중랑구 면목동 1031-38,면목동 뚝방 화장실,37.5876317,127.0732311,0,화장실,공중화장실
"서울시 중랑구 면목동 산16-2, 서일대 뒷산 공원",서일대 뒷산 공원 화장실,37.5864628,127.0992718,0,화장실,공중화장실
서울시 중랑구 면목로 238(면목동),중랑구민회관,37.5739185,127.0850931,0,화장실,공중화장실
서울시 중랑구 묵동 322-2,묵동교 화장실,37.6174891,127.0781471,0,화장실,공중화장실
서울시 중랑구 봉화산로153 (상봉1동),신내종합사회복지관,37.6052616,127.0911015,0,화장실,공중화장실
서울시 중랑구 신내로 115 (신내2동),서울시립대학교종합사회복지관,37.6092166,127.0946652,0,화장실,공중화장실
서울시 중랑구 신내로 56 (신내1동),유린원광종합사회복지관,37.6041626,127.096064,0,화장실,공중화장실
서울시 중랑구 용마산로 228 (면목4동),면목종합사회복지관,37.574675,127.0855975,0,화장실,공중화장실
서울시 중랑구 중화동 381-2,연육교 화장실,37.6053086,127.0735079,0,화장실,공중화장실
서울특별시 중랑구 묵동 22,"중랑구민체육센터(남자, 여자, 장애인)",37.6151557,127.0868682,0,화장실,공중화장실
중랑구 신내로 156,서울의료원,37.613036,127.0984134,0,화장실,공중화장실
중랑구 망우로 511,동부제일병원,37.6007761,127.1092825,0,화장실,공중화장실
중랑구 봉우재로 234,늘찬병원,37.5951403,127.0988637,0,화장실,공중화장실
중랑구 양원역로 38,서울특별시북부병원,37.6042327,127.1076456,0,화장실,공중화장실
중랑구 면목로473,메디앙병원,37.5939149,127.0856308,0,화장실,공중화장실
중랑구 사가정로 49길 53,녹색병원,37.5835002,127.0861511,0,화장실,공중화장실
중랑구 동일로 679,팔팔병원,37.5908852,127.0796598,0,화장실,공중화장실
중랑구 망우로 411,장스여성병원,37.5995459,127.0977381,0,화장실,공중화장실
면목동 168-1,면목동 공중화장실,37.5811483,127.0800944,0,화장실,공중화장실
서울 중랑구 겸재로 23길 27,면목2동 공영주차장,37.5878763,127.0808914,0,화장실,공중화장실
서울 중랑구 겸재로 61길,망우3동 공영주차장,37.5917787,127.0947236,0,화장실,공중화장실
서울 중랑구 겸재로29길 27,실버카페 공중화장실,37.5889731,127.0848692,0,화장실,공중화장실
서울 중랑구 겸재로64길 28,소파어린이공원 공중화장실,37.589071,127.0956974,0,화장실,공중화장실
서울 중랑구 동일로 594,면목5동 공영주차장,37.582983,127.0801182,0,화장실,공중화장실
"서울 중랑구 동일로 802 (중화동, 대신빌딩)",대신빌딩 개방화장실,37.6018379,127.0796808,0,화장실,개방화장실
"서울 중랑구 동일로 922 (묵동, 고원빌딩)",위더스 개방화장실,37.6129138,127.0775908,0,화장실,개방화장실
서울 중랑구 동일로112길 27,상봉어린이공원 공중화장실,37.593093,127.0824737,0,화장실,공중화장실
서울 중랑구 동일로136나길14,중화1동 공영주차장,37.6027521,127.0816597,0,화장실,공중화장실
"서울 중랑구 동일로143길 19 (중화동, 제일프라자)",중화제일프라자 개방화장실,37.604942,127.077232,0,화장실,개방화장실
서울 중랑구 망우동 산69-203,용마가족공원,37.5896624,127.1029472,0,화장실,공중화장실
"서울 중랑구 망우로 307 (상봉동, 리베로웨딩홀)",리베로 개방화장실,37.5968974,127.086455,0,화장실,개방화장실
"서울 중랑구 망우로 390 (망우동, 동국빌딩)",동국빌딩 개방화장실,37.5985052,127.095596,0,화장실,개방화장실
서울 중랑구 망우로 570,망우동 공중화장실,37.5977195,127.0932913,0,화장실,공중화장실
